timestamp_us,raw_reading
31076403,190141
31086584,190558
31095068,191110
31105248,190489
31115429,190322
31125609,190288
31135790,190436
31145970,191017
31156151,190687
31166331,190496
31176512,190585
31186692,191005
31195176,190534
31205356,190829
31215537,190263
31225718,190589
31235898,190746
31246079,190620
31256259,190104
31266440,190298
31276620,190656
31285104,191239
31295284,191439
31305465,190311
31315645,190624
31325826,190860
31336006,190518
31346187,190409
31356367,191253
31366548,190494
31376728,190584
31385212,190659
31395392,190713
31405573,190375
31415753,190312
31425934,190806
31436114,191211
31446295,190961
31456475,190958
31466656,190548
31475139,190808
31485320,191618
31495500,190572
31505681,190811
31515861,190787
31526042,190286
31536222,190626
31546403,190703
31556583,190959
31565067,190678
31575248,190367
31585428,190503
31595609,190917
31605789,190620
31615969,190819
31626150,190290
31636330,190129
31646511,190287
31656691,191097
31665175,190542
31675355,190174
31685536,190677
31695716,190438
31705900,190675
31716088,190645
31726275,190664
31736463,190152
31746651,190221
31755103,190521
31765283,191063
31775464,190747
31785644,190149
31795824,190388
31806005,190742
31816185,190220
31826366,190811
31836547,190457
31846727,190792
31855211,190575
31865391,190159
31875572,190428
31885752,190910
31895933,190966
31906113,190925
31916294,190366
31926475,191053
31936655,190597
31945139,190286
31955320,190160
31965500,190714
31975681,190442
31985861,190747
31996042,190586
32006222,190099
32016403,190369
32026583,190940
32035067,189975
32045247,190453
32055428,190400
32065608,190418
32075789,191265
32085969,190922
32096150,190292
32106330,190836
32116511,190347
32126692,190596
32135175,190813
32145356,190433
32155536,190674
32165717,190746
32175897,190337
32186078,190886
32196258,190738
32206439,191144
32216619,190658
32225103,190829
32235283,190518
32245464,190703
32255644,191051
32265825,190639
32276005,190325
32286186,191223
32296366,190831
32306547,191036
32316727,190591
32325211,190836
32335391,190406
32345572,190500
32355753,190666
32365933,190663
32376114,190861
32386294,190702
32396475,190996
32406655,190025
32415139,190434
32425319,190407
32435500,190883
32445680,189785
32455861,191117
32466041,190689
32476222,190256
32486402,190437
32496583,190839
32506763,190400
32515247,190279
32525428,190355
32535608,189906
32545789,190622
32555969,190849
